question_id,answer_category,semantic_entropy,normalized_entropy,active_clusters,flip_rate,majority_verdict,n_trials,p_correct,p_incorrect,p_unsure,answer_type_ner,question_length,context_length
qb_1901,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,6,306
qb_1901,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,6,306
qb_1901,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,6,306
qb_3065,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,8,904
qb_3065,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,8,904
qb_3065,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,8,904
qb_3614,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,8,2000
qb_3614,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,8,2000
qb_3614,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,8,2000
qb_3703,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,11,2000
qb_3703,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,11,2000
qb_3703,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,11,2000
qb_3822,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,19,2000
qb_3822,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,19,2000
qb_3822,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,19,2000
qb_4301,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,6,1793
qb_4301,correct,0.5004024235381879,0.7219280948873623,2,0.2,UNSURE,30,0.0,0.2,0.8,OTHER,6,1793
qb_4301,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,6,1793
qb_60,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,1336
qb_60,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,11,1336
qb_60,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,1336
qb_7060,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
qb_7060,correct,0.6842317651303003,0.9871377743721862,2,0.43333333333333335,UNSURE,30,0.0,0.43333333333333335,0.5666666666666667,PERSON,15,2000
qb_7060,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
qb_7691,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,2000
qb_7691,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,11,2000
qb_7691,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,11,2000
qb_7790,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,19,1251
qb_7790,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,19,1251
qb_7790,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,19,1251
qb_8367,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,21,2000
qb_8367,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,21,2000
qb_8367,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,21,2000
qb_8444,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,2000
qb_8444,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,9,2000
qb_8444,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,2000
qb_8477,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,12,2000
qb_8477,correct,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,INCORRECT,30,0.0,0.9333333333333333,0.06666666666666667,OTHER,12,2000
qb_8477,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,12,2000
qb_9009,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,33,2000
qb_9009,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,33,2000
qb_9009,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,33,2000
qb_9992,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,2000
qb_9992,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,14,2000
qb_9992,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,2000
qf_1647,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,11,2000
qf_1647,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,11,2000
qf_1647,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,11,2000
qf_2335,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,11,312
qf_2335,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,11,312
qf_2335,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,11,312
qf_3190,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,12,2000
qf_3190,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,12,2000
qf_3190,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,12,2000
qf_3619,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
qf_3619,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
qf_3619,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
qf_506,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,12,2000
qf_506,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,12,2000
qf_506,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,12,2000
qg_1054,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,18,2000
qg_1054,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,18,2000
qg_1054,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,18,2000
qg_1166,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,33,2000
qg_1166,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,33,2000
qg_1166,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,33,2000
qg_1199,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,15,1604
qg_1199,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,15,1604
qg_1199,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,15,1604
qg_1234,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,12,2000
qg_1234,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,12,2000
qg_1234,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,12,2000
qg_236,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,23,2000
qg_236,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,23,2000
qg_236,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,23,2000
qg_2678,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,12,2000
qg_2678,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,12,2000
qg_2678,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,12,2000
qg_3523,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,24,2000
qg_3523,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,24,2000
qg_3523,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,24,2000
qg_3766,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,1490
qg_3766,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,NUMBER,13,1490
qg_3766,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,1490
qg_857,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,47,2000
qg_857,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,47,2000
qg_857,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,47,2000
qg_984,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,23,2000
qg_984,correct,0.6842317651303003,0.9871377743721862,2,0.43333333333333335,CORRECT,30,0.5666666666666667,0.43333333333333335,0.0,PERSON,23,2000
qg_984,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,23,2000
qw_10130,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,176
qw_10130,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,176
qw_10130,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,14,176
qw_11526,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,6,2000
qw_11526,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,6,2000
qw_11526,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,6,2000
qw_12459,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,33,2000
qw_12459,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,33,2000
qw_12459,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,33,2000
qw_1253,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,8,2000
qw_1253,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,8,2000
qw_1253,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,8,2000
qw_14649,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,2000
qw_14649,correct,0.6571577614973405,0.9480782435939054,2,0.36666666666666664,INCORRECT,30,0.0,0.6333333333333333,0.36666666666666664,PERSON,9,2000
qw_14649,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,2000
qw_15162,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,15,158
qw_15162,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,15,158
qw_15162,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,15,158
qw_15186,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,33,2000
qw_15186,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,33,2000
qw_15186,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,33,2000
qw_1989,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,10,2000
qw_1989,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,10,2000
qw_1989,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,10,2000
qw_2135,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000
qw_2135,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,13,2000
qw_2135,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000
qw_2235,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,14,2000
qw_2235,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,14,2000
qw_2235,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,14,2000
qw_3435,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,10,1810
qw_3435,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,10,1810
qw_3435,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,10,1810
qw_3723,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,24,750
qw_3723,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,24,750
qw_3723,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,24,750
qw_5896,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,45,2000
qw_5896,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,45,2000
qw_5896,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,45,2000
qw_6046,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,16,2000
qw_6046,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,16,2000
qw_6046,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,16,2000
qw_6504,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000
qw_6504,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000
qw_6504,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000
qw_66,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,12,2000
qw_66,correct,0.6108643020548935,0.8812908992306927,2,0.3,INCORRECT,30,0.0,0.7,0.3,LOCATION,12,2000
qw_66,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,12,2000
qw_6986,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,13,2000
qw_6986,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,13,2000
qw_6986,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,13,2000
qw_8134,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,18,2000
qw_8134,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,DATE,18,2000
qw_8134,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,18,2000
qw_8467,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000
qw_8467,correct,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,UNSURE,30,0.0,0.06666666666666667,0.9333333333333333,PERSON,7,2000
qw_8467,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,7,2000
qw_9666,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,918
qw_9666,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,13,918
qw_9666,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,918
qz_1384,confusing_wrong,0.24493002679463532,0.3533593350214213,2,0.06666666666666667,INCORRECT,30,0.06666666666666667,0.9333333333333333,0.0,OTHER,8,2000
qz_1384,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,8,2000
qz_1384,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
qz_1794,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000
qz_1794,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,9,2000
qz_1794,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000
qz_3237,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,15,2000
qz_3237,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,15,2000
qz_3237,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,15,2000
qz_3833,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000
qz_3833,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000
qz_3833,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,18,2000
qz_5867,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000
qz_5867,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,24,2000
qz_5867,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,24,2000
sfq_10619,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000
sfq_10619,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,13,2000
sfq_10619,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,13,2000
sfq_11641,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,7,2000
sfq_11641,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,7,2000
sfq_11641,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,7,2000
sfq_11799,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,15,1005
sfq_11799,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,15,1005
sfq_11799,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,15,1005
sfq_1201,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
sfq_1201,correct,0.39267446722755217,0.5665095065529053,2,0.13333333333333333,CORRECT,30,0.8666666666666667,0.13333333333333333,0.0,PERSON,15,2000
sfq_1201,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
sfq_12863,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,20,2000
sfq_12863,correct,0.1461447460085638,0.21084230031853216,2,0.03333333333333333,CORRECT,30,0.9666666666666667,0.03333333333333333,0.0,DATE,20,2000
sfq_12863,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,20,2000
sfq_1303,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,2000
sfq_1303,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,2000
sfq_1303,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,13,2000
sfq_13492,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
sfq_13492,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
sfq_13492,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,8,2000
sfq_14106,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000
sfq_14106,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000
sfq_14106,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,17,2000
sfq_14380,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,18,2000
sfq_14380,correct,0.6909233093138181,0.9967916319816367,2,0.4666666666666667,UNSURE,30,0.0,0.4666666666666667,0.5333333333333333,PERSON,18,2000
sfq_14380,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,18,2000
sfq_1470,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,23,2000
sfq_1470,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,23,2000
sfq_1470,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,23,2000
sfq_15660,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,12,2000
sfq_15660,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,DATE,12,2000
sfq_15660,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,DATE,12,2000
sfq_16056,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,9,2000
sfq_16056,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,LOCATION,9,2000
sfq_16056,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,LOCATION,9,2000
sfq_16067,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000
sfq_16067,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,7,2000
sfq_16067,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000
sfq_16988,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,7,1360
sfq_16988,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,7,1360
sfq_16988,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,7,1360
sfq_17874,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,15,2000
sfq_17874,correct,0.45056120886630463,0.6500224216483541,2,0.16666666666666666,INCORRECT,30,0.16666666666666666,0.8333333333333334,0.0,OTHER,15,2000
sfq_17874,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,15,2000
sfq_18352,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,21,2000
sfq_18352,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,21,2000
sfq_18352,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,21,2000
sfq_20180,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000
sfq_20180,correct,-0.0,0.0,1,0.0,UNSURE,30,0.0,0.0,1.0,ORG,7,2000
sfq_20180,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,7,2000
sfq_20635,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,8,468
sfq_20635,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,8,468
sfq_20635,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,8,468
sfq_20692,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000
sfq_20692,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,12,2000
sfq_20692,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,12,2000
sfq_20838,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000
sfq_20838,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,ORG,9,2000
sfq_20838,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,ORG,9,2000
sfq_21008,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,5,2000
sfq_21008,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,OTHER,5,2000
sfq_21008,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,OTHER,5,2000
sfq_2101,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,2000
sfq_2101,correct,-0.0,0.0,1,0.0,CORRECT,30,1.0,0.0,0.0,PERSON,9,2000
sfq_2101,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,9,2000
sfq_21478,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
sfq_21478,correct,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
sfq_21478,obvious_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,PERSON,15,2000
sfq_22127,confusing_wrong,-0.0,0.0,1,0.0,INCORRECT,30,0.0,1.0,0.0,NUMBER,13,2000
